seed,id,task,valid,score,repair_distance,error_type,error_position,length,max_depth,max_pairing_distance,vae_nll_per_token,vae_ppl,block_index,on_boundary
1234,65,dyck,False,0.0,30,mismatched,206,,,,,,,
1234,66,dyck,False,0.0,44,mismatched,156,,,,,,,
1234,67,dyck,False,0.0,20,mismatched,168,,,,,,,
1234,68,dyck,False,0.0,18,mismatched,146,,,,,,,
1234,69,dyck,False,0.0,32,mismatched,118,,,,,,,
1234,70,dyck,False,0.0,20,unclosed,0,,,,,,,
1234,71,dyck,False,0.0,26,mismatched,178,,,,,,,
1234,72,dyck,False,0.0,46,mismatched,212,,,,,,,
1234,73,dyck,False,0.0,38,mismatched,140,,,,,,,
1234,74,dyck,False,0.0,24,mismatched,140,,,,,,,
1234,75,dyck,False,0.0,12,unexpected_closing,176,,,,,,,
1234,76,dyck,False,0.0,20,mismatched,126,,,,,,,
1234,77,dyck,False,0.0,38,mismatched,198,,,,,,,
1234,78,dyck,False,0.0,27,mismatched,220,,,,,,,
1234,79,dyck,False,0.0,10,unclosed,0,,,,,,,
1234,80,dyck,False,0.0,22,mismatched,186,,,,,,,
1234,81,dyck,False,0.0,42,mismatched,212,,,,,,,
1234,82,dyck,False,0.0,28,mismatched,116,,,,,,,
1234,83,dyck,False,0.0,20,mismatched,124,,,,,,,
1234,84,dyck,False,0.0,44,mismatched,138,,,,,,,
1234,85,dyck,False,0.0,32,mismatched,156,,,,,,,
1234,86,dyck,False,0.0,23,mismatched,150,,,,,,,
1234,87,dyck,False,0.0,8,mismatched,116,,,,,,,
1234,88,dyck,False,0.0,20,mismatched,160,,,,,,,
1234,89,dyck,False,0.0,24,mismatched,140,,,,,,,
1234,90,dyck,False,0.0,30,unexpected_closing,168,,,,,,,
1234,91,dyck,False,0.0,41,mismatched,178,,,,,,,
1234,92,dyck,False,0.0,38,mismatched,174,,,,,,,
1234,93,dyck,False,0.0,30,mismatched,164,,,,,,,
1234,94,dyck,False,0.0,28,mismatched,164,,,,,,,
1234,95,dyck,False,0.0,22,mismatched,138,,,,,,,
1234,96,dyck,False,0.0,28,mismatched,150,,,,,,,
1234,97,dyck,False,0.0,20,unexpected_closing,156,,,,,,,
1234,98,dyck,False,0.0,38,mismatched,100,,,,,,,
1234,99,dyck,False,0.0,32,mismatched,198,,,,,,,
1234,100,dyck,False,0.0,82,mismatched,112,,,,,,,
1234,101,dyck,False,0.0,42,mismatched,215,,,,,,,
1234,102,dyck,False,0.0,28,mismatched,138,,,,,,,
1234,103,dyck,False,0.0,19,mismatched,130,,,,,,,
1234,104,dyck,False,0.0,42,mismatched,186,,,,,,,
1234,105,dyck,False,0.0,50,mismatched,190,,,,,,,
1234,106,dyck,False,0.0,44,mismatched,196,,,,,,,
1234,107,dyck,False,0.0,28,mismatched,136,,,,,,,
1234,108,dyck,False,0.0,26,mismatched,140,,,,,,,
1234,109,dyck,False,0.0,24,mismatched,100,,,,,,,
1234,110,dyck,False,0.0,24,mismatched,130,,,,,,,
1234,111,dyck,False,0.0,16,mismatched,108,,,,,,,
1234,112,dyck,False,0.0,22,mismatched,204,,,,,,,
1234,113,dyck,False,0.0,38,mismatched,182,,,,,,,
1234,114,dyck,False,0.0,18,mismatched,301,,,,,,,
1234,115,dyck,False,0.0,28,mismatched,182,,,,,,,
1234,116,dyck,False,0.0,33,mismatched,190,,,,,,,
1234,117,dyck,False,0.0,42,mismatched,128,,,,,,,
1234,118,dyck,False,0.0,80,unexpected_closing,172,,,,,,,
1234,119,dyck,False,0.0,39,mismatched,116,,,,,,,
1234,120,dyck,False,0.0,58,mismatched,150,,,,,,,
1234,121,dyck,False,0.0,44,mismatched,204,,,,,,,
1234,122,dyck,False,0.0,38,mismatched,116,,,,,,,
1234,123,dyck,False,0.0,32,mismatched,114,,,,,,,
1234,124,dyck,False,0.0,42,mismatched,228,,,,,,,
1234,125,dyck,False,0.0,32,mismatched,134,,,,,,,
1234,126,dyck,False,0.0,30,mismatched,114,,,,,,,
1234,127,dyck,False,0.0,12,unexpected_closing,140,,,,,,,
1234,128,dyck,False,0.0,40,unexpected_closing,136,,,,,,,
1234,129,dyck,False,0.0,50,mismatched,154,,,,,,,
1234,130,dyck,False,0.0,24,mismatched,130,,,,,,,
1234,131,dyck,False,0.0,32,mismatched,136,,,,,,,
1234,132,dyck,False,0.0,10,mismatched,190,,,,,,,
1234,133,dyck,False,0.0,42,mismatched,128,,,,,,,
1234,134,dyck,False,0.0,2,mismatched,134,,,,,,,
1234,135,dyck,False,0.0,26,mismatched,188,,,,,,,
1234,136,dyck,False,0.0,26,mismatched,194,,,,,,,
1234,137,dyck,False,0.0,16,mismatched,172,,,,,,,
1234,138,dyck,False,0.0,53,mismatched,168,,,,,,,
1234,139,dyck,False,0.0,34,mismatched,126,,,,,,,
1234,140,dyck,False,0.0,22,mismatched,192,,,,,,,
1234,141,dyck,False,0.0,22,mismatched,196,,,,,,,
1234,142,dyck,False,0.0,26,mismatched,188,,,,,,,
1234,143,dyck,False,0.0,38,unexpected_closing,180,,,,,,,
1234,144,dyck,False,0.0,20,mismatched,100,,,,,,,
1234,145,dyck,False,0.0,56,mismatched,192,,,,,,,
1234,146,dyck,False,0.0,28,unexpected_closing,104,,,,,,,
1234,147,dyck,False,0.0,35,mismatched,186,,,,,,,
1234,148,dyck,False,0.0,50,mismatched,226,,,,,,,
1234,149,dyck,False,0.0,22,mismatched,206,,,,,,,
1234,150,dyck,False,0.0,20,mismatched,172,,,,,,,
1234,151,dyck,False,0.0,17,unexpected_closing,124,,,,,,,
1234,152,dyck,False,0.0,7,unexpected_closing,167,,,,,,,
1234,153,dyck,False,0.0,57,mismatched,94,,,,,,,
1234,154,dyck,False,0.0,22,mismatched,233,,,,,,,
1234,155,dyck,False,0.0,26,mismatched,188,,,,,,,
1234,156,dyck,False,0.0,35,mismatched,161,,,,,,,
1234,157,dyck,False,0.0,42,mismatched,164,,,,,,,
1234,158,dyck,False,0.0,32,mismatched,180,,,,,,,
1234,159,dyck,False,0.0,8,mismatched,156,,,,,,,
1234,160,dyck,False,0.0,61,mismatched,119,,,,,,,
1234,161,dyck,False,0.0,22,mismatched,120,,,,,,,
1234,162,dyck,False,0.0,6,mismatched,202,,,,,,,
1234,163,dyck,False,0.0,30,mismatched,150,,,,,,,
1234,164,dyck,False,0.0,14,mismatched,120,,,,,,,
1234,165,dyck,False,0.0,10,mismatched,110,,,,,,,
1234,166,dyck,False,0.0,16,mismatched,142,,,,,,,
1234,167,dyck,False,0.0,26,mismatched,108,,,,,,,
1234,168,dyck,False,0.0,30,mismatched,186,,,,,,,
1234,169,dyck,False,0.0,26,mismatched,192,,,,,,,
1234,170,dyck,False,0.0,23,mismatched,217,,,,,,,
1234,171,dyck,False,0.0,42,unexpected_closing,184,,,,,,,
1234,172,dyck,False,0.0,33,mismatched,178,,,,,,,
1234,173,dyck,False,0.0,54,mismatched,144,,,,,,,
1234,174,dyck,False,0.0,26,mismatched,178,,,,,,,
1234,175,dyck,False,0.0,26,mismatched,138,,,,,,,
1234,176,dyck,False,0.0,22,mismatched,184,,,,,,,
1234,177,dyck,False,0.0,22,mismatched,138,,,,,,,
1234,178,dyck,False,0.0,44,mismatched,214,,,,,,,
1234,179,dyck,False,0.0,12,mismatched,106,,,,,,,
1234,180,dyck,False,0.0,36,mismatched,202,,,,,,,
1234,181,dyck,False,0.0,24,mismatched,218,,,,,,,
1234,182,dyck,False,0.0,30,mismatched,168,,,,,,,
1234,183,dyck,False,0.0,34,mismatched,160,,,,,,,
1234,184,dyck,False,0.0,71,mismatched,174,,,,,,,
1234,185,dyck,False,0.0,38,mismatched,126,,,,,,,
1234,186,dyck,False,0.0,30,mismatched,172,,,,,,,
1234,187,dyck,False,0.0,24,mismatched,176,,,,,,,
1234,188,dyck,False,0.0,24,mismatched,220,,,,,,,
1234,189,dyck,False,0.0,18,mismatched,168,,,,,,,
1234,190,dyck,False,0.0,52,unexpected_closing,144,,,,,,,
1234,191,dyck,False,0.0,52,mismatched,134,,,,,,,
1234,192,dyck,False,0.0,21,mismatched,146,,,,,,,
1234,193,dyck,False,0.0,34,mismatched,228,,,,,,,
1234,194,dyck,False,0.0,8,mismatched,162,,,,,,,
1234,195,dyck,False,0.0,24,mismatched,152,,,,,,,
1234,196,dyck,False,0.0,26,mismatched,202,,,,,,,
1234,197,dyck,False,0.0,14,mismatched,194,,,,,,,
1234,198,dyck,False,0.0,32,mismatched,218,,,,,,,
1234,199,dyck,False,0.0,26,mismatched,220,,,,,,,
1234,200,dyck,False,0.0,26,mismatched,116,,,,,,,
1234,201,dyck,False,0.0,58,mismatched,118,,,,,,,
1234,202,dyck,False,0.0,32,mismatched,134,,,,,,,
1234,203,dyck,False,0.0,18,mismatched,194,,,,,,,
1234,204,dyck,False,0.0,80,mismatched,132,,,,,,,
1234,205,dyck,False,0.0,20,mismatched,130,,,,,,,
1234,206,dyck,False,0.0,42,mismatched,196,,,,,,,
1234,207,dyck,False,0.0,68,mismatched,190,,,,,,,
1234,208,dyck,False,0.0,48,mismatched,132,,,,,,,
1234,209,dyck,False,0.0,24,mismatched,128,,,,,,,
1234,210,dyck,False,0.0,22,mismatched,158,,,,,,,
1234,211,dyck,False,0.0,36,mismatched,194,,,,,,,
1234,212,dyck,False,0.0,26,mismatched,160,,,,,,,
1234,213,dyck,False,0.0,20,mismatched,186,,,,,,,
1234,214,dyck,False,0.0,70,unclosed,4,,,,,,,
1234,215,dyck,False,0.0,24,mismatched,188,,,,,,,
1234,216,dyck,False,0.0,24,mismatched,190,,,,,,,
1234,217,dyck,False,0.0,39,unexpected_closing,172,,,,,,,
1234,218,dyck,False,0.0,36,unexpected_closing,112,,,,,,,
1234,219,dyck,False,0.0,30,mismatched,164,,,,,,,
1234,220,dyck,False,0.0,38,mismatched,110,,,,,,,
1234,221,dyck,False,0.0,16,mismatched,214,,,,,,,
1234,222,dyck,False,0.0,23,mismatched,140,,,,,,,
1234,223,dyck,False,0.0,38,mismatched,172,,,,,,,
1234,224,dyck,False,0.0,44,mismatched,120,,,,,,,
1234,225,dyck,False,0.0,20,mismatched,186,,,,,,,
1234,226,dyck,False,0.0,56,mismatched,166,,,,,,,
1234,227,dyck,False,0.0,25,mismatched,140,,,,,,,
1234,228,dyck,False,0.0,18,mismatched,210,,,,,,,
1234,229,dyck,False,0.0,14,mismatched,118,,,,,,,
1234,230,dyck,False,0.0,24,mismatched,192,,,,,,,
1234,231,dyck,False,0.0,42,mismatched,150,,,,,,,
1234,232,dyck,False,0.0,34,mismatched,162,,,,,,,
1234,233,dyck,False,0.0,22,mismatched,240,,,,,,,
1234,234,dyck,False,0.0,22,mismatched,128,,,,,,,
1234,235,dyck,False,0.0,28,mismatched,146,,,,,,,
1234,236,dyck,False,0.0,29,mismatched,194,,,,,,,
1234,237,dyck,False,0.0,20,mismatched,130,,,,,,,
1234,238,dyck,False,0.0,60,mismatched,106,,,,,,,
1234,239,dyck,False,0.0,31,mismatched,176,,,,,,,
1234,240,dyck,False,0.0,44,mismatched,184,,,,,,,
1234,241,dyck,False,0.0,37,mismatched,216,,,,,,,
1234,242,dyck,False,0.0,10,mismatched,206,,,,,,,
1234,243,dyck,False,0.0,8,mismatched,98,,,,,,,
1234,244,dyck,False,0.0,24,mismatched,188,,,,,,,
1234,245,dyck,False,0.0,50,mismatched,122,,,,,,,
1234,246,dyck,False,0.0,24,mismatched,108,,,,,,,
1234,247,dyck,False,0.0,30,mismatched,124,,,,,,,
1234,248,dyck,False,0.0,30,mismatched,168,,,,,,,
1234,249,dyck,False,0.0,42,mismatched,194,,,,,,,
1234,250,dyck,False,0.0,28,mismatched,124,,,,,,,
1234,251,dyck,False,0.0,50,mismatched,168,,,,,,,
1234,252,dyck,False,0.0,38,mismatched,206,,,,,,,
1234,253,dyck,False,0.0,32,mismatched,184,,,,,,,
1234,254,dyck,False,0.0,42,mismatched,126,,,,,,,
1234,255,dyck,False,0.0,12,mismatched,192,,,,,,,
2025,0,dyck,False,0.0,10,mismatched,130,,,,,,,
2025,1,dyck,False,0.0,40,mismatched,208,,,,,,,
2025,2,dyck,False,0.0,30,mismatched,218,,,,,,,
2025,3,dyck,False,0.0,37,mismatched,156,,,,,,,
2025,4,dyck,False,0.0,26,mismatched,166,,,,,,,
2025,5,dyck,False,0.0,20,mismatched,154,,,,,,,
2025,6,dyck,False,0.0,34,mismatched,126,,,,,,,
2025,7,dyck,False,0.0,52,mismatched,222,,,,,,,
2025,8,dyck,False,0.0,22,mismatched,146,,,,,,,
2025,9,dyck,False,0.0,19,mismatched,172,,,,,,,
2025,10,dyck,False,0.0,12,mismatched,184,,,,,,,
2025,11,dyck,False,0.0,18,mismatched,100,,,,,,,
2025,12,dyck,False,0.0,30,mismatched,186,,,,,,,
2025,13,dyck,False,0.0,18,mismatched,154,,,,,,,
2025,14,dyck,False,0.0,27,mismatched,154,,,,,,,
2025,15,dyck,False,0.0,25,mismatched,186,,,,,,,
2025,16,dyck,False,0.0,20,mismatched,138,,,,,,,
2025,17,dyck,False,0.0,22,mismatched,150,,,,,,,
2025,18,dyck,False,0.0,28,unclosed,0,,,,,,,
2025,19,dyck,False,0.0,42,unexpected_closing,104,,,,,,,
2025,20,dyck,False,0.0,20,unexpected_closing,144,,,,,,,
2025,21,dyck,False,0.0,24,unexpected_closing,172,,,,,,,
2025,22,dyck,False,0.0,24,mismatched,204,,,,,,,
2025,23,dyck,False,0.0,26,mismatched,166,,,,,,,
2025,24,dyck,False,0.0,38,unexpected_closing,152,,,,,,,
2025,25,dyck,False,0.0,30,mismatched,240,,,,,,,
2025,26,dyck,False,0.0,26,mismatched,198,,,,,,,
2025,27,dyck,False,0.0,24,mismatched,186,,,,,,,
2025,28,dyck,False,0.0,48,mismatched,148,,,,,,,
2025,29,dyck,False,0.0,8,mismatched,190,,,,,,,
2025,30,dyck,False,0.0,48,mismatched,130,,,,,,,
2025,31,dyck,False,0.0,26,unexpected_closing,104,,,,,,,
2025,32,dyck,False,0.0,15,mismatched,186,,,,,,,
2025,33,dyck,False,0.0,40,mismatched,160,,,,,,,
2025,34,dyck,False,0.0,16,mismatched,224,,,,,,,
2025,35,dyck,False,0.0,81,unexpected_closing,136,,,,,,,
2025,36,dyck,False,0.0,40,mismatched,222,,,,,,,
2025,37,dyck,False,0.0,20,mismatched,98,,,,,,,
2025,38,dyck,False,0.0,18,mismatched,144,,,,,,,
2025,39,dyck,False,0.0,12,mismatched,102,,,,,,,
2025,40,dyck,False,0.0,26,mismatched,106,,,,,,,
2025,41,dyck,False,0.0,41,mismatched,114,,,,,,,
2025,42,dyck,False,0.0,36,mismatched,142,,,,,,,
2025,43,dyck,False,0.0,36,mismatched,174,,,,,,,
2025,44,dyck,False,0.0,38,mismatched,182,,,,,,,
2025,45,dyck,False,0.0,58,mismatched,190,,,,,,,
2025,46,dyck,False,0.0,44,mismatched,122,,,,,,,
2025,47,dyck,False,0.0,40,unexpected_closing,156,,,,,,,
2025,48,dyck,False,0.0,36,mismatched,106,,,,,,,
2025,49,dyck,False,0.0,20,unexpected_closing,136,,,,,,,
2025,50,dyck,False,0.0,36,mismatched,146,,,,,,,
2025,51,dyck,False,0.0,34,mismatched,178,,,,,,,
2025,52,dyck,False,0.0,31,mismatched,142,,,,,,,
2025,53,dyck,False,0.0,32,mismatched,182,,,,,,,
2025,54,dyck,False,0.0,19,unexpected_closing,160,,,,,,,
2025,55,dyck,False,0.0,26,mismatched,184,,,,,,,
2025,56,dyck,False,0.0,32,mismatched,206,,,,,,,
2025,57,dyck,False,0.0,18,mismatched,164,,,,,,,
2025,58,dyck,False,0.0,35,mismatched,132,,,,,,,
2025,59,dyck,False,0.0,18,mismatched,166,,,,,,,
2025,60,dyck,False,0.0,16,unexpected_closing,160,,,,,,,
2025,61,dyck,False,0.0,54,mismatched,182,,,,,,,
2025,62,dyck,False,0.0,32,mismatched,206,,,,,,,
2025,63,dyck,False,0.0,32,mismatched,191,,,,,,,
2025,64,dyck,False,0.0,16,mismatched,162,,,,,,,
2025,65,dyck,False,0.0,34,mismatched,204,,,,,,,
2025,66,dyck,False,0.0,22,mismatched,142,,,,,,,
2025,67,dyck,False,0.0,36,unexpected_closing,120,,,,,,,
2025,68,dyck,False,0.0,20,mismatched,186,,,,,,,
2025,69,dyck,False,0.0,26,mismatched,118,,,,,,,
2025,70,dyck,False,0.0,24,mismatched,138,,,,,,,
2025,71,dyck,False,0.0,28,mismatched,188,,,,,,,
2025,72,dyck,False,0.0,48,mismatched,198,,,,,,,
2025,73,dyck,False,0.0,42,mismatched,128,,,,,,,
2025,74,dyck,False,0.0,14,mismatched,116,,,,,,,
2025,75,dyck,False,0.0,20,unexpected_closing,176,,,,,,,
2025,76,dyck,False,0.0,44,mismatched,120,,,,,,,
2025,77,dyck,False,0.0,14,mismatched,168,,,,,,,
2025,78,dyck,False,0.0,28,mismatched,202,,,,,,,
2025,79,dyck,False,0.0,16,mismatched,122,,,,,,,
2025,80,dyck,False,0.0,16,mismatched,166,,,,,,,
2025,81,dyck,False,0.0,52,mismatched,174,,,,,,,
2025,82,dyck,False,0.0,36,mismatched,138,,,,,,,
2025,83,dyck,False,0.0,16,mismatched,130,,,,,,,
2025,84,dyck,False,0.0,48,mismatched,138,,,,,,,
2025,85,dyck,False,0.0,40,mismatched,158,,,,,,,
2025,86,dyck,False,0.0,29,mismatched,154,,,,,,,
2025,87,dyck,False,0.0,14,mismatched,116,,,,,,,
2025,88,dyck,False,0.0,34,mismatched,160,,,,,,,
2025,89,dyck,False,0.0,24,mismatched,116,,,,,,,
2025,90,dyck,False,0.0,32,mismatched,188,,,,,,,
2025,91,dyck,False,0.0,40,mismatched,174,,,,,,,
2025,92,dyck,False,0.0,22,unexpected_closing,152,,,,,,,
2025,93,dyck,False,0.0,32,mismatched,162,,,,,,,
2025,94,dyck,False,0.0,24,mismatched,203,,,,,,,
2025,95,dyck,False,0.0,18,unexpected_closing,144,,,,,,,
2025,96,dyck,False,0.0,38,mismatched,144,,,,,,,
2025,97,dyck,False,0.0,24,mismatched,134,,,,,,,
2025,98,dyck,False,0.0,28,mismatched,106,,,,,,,
2025,99,dyck,False,0.0,10,mismatched,166,,,,,,,
2025,100,dyck,False,0.0,14,mismatched,122,,,,,,,
2025,101,dyck,False,0.0,36,mismatched,177,,,,,,,
2025,102,dyck,False,0.0,12,mismatched,148,,,,,,,
2025,103,dyck,False,0.0,15,mismatched,106,,,,,,,
2025,104,dyck,False,0.0,60,mismatched,172,,,,,,,
2025,105,dyck,False,0.0,56,mismatched,188,,,,,,,
2025,106,dyck,False,0.0,68,mismatched,202,,,,,,,
2025,107,dyck,False,0.0,14,mismatched,126,,,,,,,
2025,108,dyck,False,0.0,16,mismatched,130,,,,,,,
2025,109,dyck,False,0.0,20,mismatched,100,,,,,,,
2025,110,dyck,False,0.0,32,mismatched,148,,,,,,,
2025,111,dyck,False,0.0,34,unexpected_closing,112,,,,,,,
2025,112,dyck,False,0.0,24,mismatched,162,,,,,,,
2025,113,dyck,False,0.0,12,mismatched,208,,,,,,,
2025,114,dyck,False,0.0,24,mismatched,316,,,,,,,
2025,115,dyck,False,0.0,26,mismatched,188,,,,,,,
2025,116,dyck,False,0.0,51,mismatched,190,,,,,,,
2025,117,dyck,False,0.0,24,mismatched,209,,,,,,,
2025,118,dyck,False,0.0,26,mismatched,184,,,,,,,
2025,119,dyck,False,0.0,31,mismatched,114,,,,,,,
2025,120,dyck,False,0.0,16,mismatched,154,,,,,,,
2025,121,dyck,False,0.0,34,mismatched,182,,,,,,,
2025,122,dyck,False,0.0,28,mismatched,116,,,,,,,
2025,123,dyck,False,0.0,16,mismatched,114,,,,,,,
2025,124,dyck,False,0.0,40,mismatched,226,,,,,,,
2025,125,dyck,False,0.0,30,mismatched,134,,,,,,,
2025,126,dyck,False,0.0,16,unexpected_closing,116,,,,,,,
2025,127,dyck,False,0.0,10,mismatched,156,,,,,,,
2025,128,dyck,False,0.0,20,mismatched,161,,,,,,,
2025,129,dyck,False,0.0,27,mismatched,156,,,,,,,
2025,130,dyck,False,0.0,38,mismatched,118,,,,,,,
2025,131,dyck,False,0.0,10,mismatched,178,,,,,,,
2025,132,dyck,False,0.0,32,mismatched,188,,,,,,,
2025,133,dyck,False,0.0,20,mismatched,158,,,,,,,
2025,134,dyck,False,0.0,16,mismatched,134,,,,,,,
2025,135,dyck,False,0.0,32,mismatched,188,,,,,,,
2025,136,dyck,False,0.0,24,mismatched,170,,,,,,,
2025,137,dyck,False,0.0,10,mismatched,178,,,,,,,
2025,138,dyck,False,0.0,35,mismatched,188,,,,,,,
2025,139,dyck,False,0.0,15,mismatched,207,,,,,,,
2025,140,dyck,False,0.0,16,mismatched,188,,,,,,,
2025,141,dyck,False,0.0,34,unexpected_closing,184,,,,,,,
2025,142,dyck,False,0.0,24,mismatched,192,,,,,,,
2025,143,dyck,False,0.0,44,mismatched,196,,,,,,,
2025,144,dyck,False,0.0,32,mismatched,100,,,,,,,
2025,145,dyck,False,0.0,30,mismatched,216,,,,,,,
2025,146,dyck,False,0.0,46,mismatched,102,,,,,,,
2025,147,dyck,False,0.0,27,mismatched,184,,,,,,,
2025,148,dyck,False,0.0,34,mismatched,216,,,,,,,
2025,149,dyck,False,0.0,20,mismatched,222,,,,,,,
2025,150,dyck,False,0.0,30,mismatched,158,,,,,,,
2025,151,dyck,False,0.0,26,mismatched,126,,,,,,,
2025,152,dyck,False,0.0,27,mismatched,135,,,,,,,
2025,153,dyck,False,0.0,15,mismatched,100,,,,,,,
2025,154,dyck,False,0.0,66,mismatched,210,,,,,,,
2025,155,dyck,False,0.0,6,mismatched,298,,,,,,,
2025,156,dyck,False,0.0,21,mismatched,172,,,,,,,
2025,157,dyck,False,0.0,16,mismatched,174,,,,,,,
2025,158,dyck,False,0.0,28,mismatched,180,,,,,,,
2025,159,dyck,False,0.0,36,mismatched,150,,,,,,,
2025,160,dyck,False,0.0,37,mismatched,127,,,,,,,
2025,161,dyck,False,0.0,18,mismatched,120,,,,,,,
2025,162,dyck,False,0.0,20,mismatched,216,,,,,,,
2025,163,dyck,False,0.0,28,mismatched,142,,,,,,,
2025,164,dyck,False,0.0,18,mismatched,170,,,,,,,
2025,165,dyck,False,0.0,16,mismatched,110,,,,,,,
2025,166,dyck,False,0.0,30,mismatched,150,,,,,,,
2025,167,dyck,False,0.0,13,mismatched,204,,,,,,,
2025,168,dyck,False,0.0,16,mismatched,186,,,,,,,
2025,169,dyck,False,0.0,30,mismatched,246,,,,,,,
2025,170,dyck,False,0.0,8,mismatched,247,,,,,,,
2025,171,dyck,False,0.0,18,mismatched,224,,,,,,,
2025,172,dyck,False,0.0,24,mismatched,212,,,,,,,
2025,173,dyck,False,0.0,30,mismatched,144,,,,,,,
2025,174,dyck,False,0.0,30,mismatched,188,,,,,,,
2025,175,dyck,False,0.0,10,mismatched,180,,,,,,,
2025,176,dyck,False,0.0,20,mismatched,174,,,,,,,
2025,177,dyck,False,0.0,12,mismatched,176,,,,,,,
2025,178,dyck,False,0.0,22,mismatched,214,,,,,,,
2025,179,dyck,False,0.0,41,mismatched,106,,,,,,,
2025,180,dyck,False,0.0,24,mismatched,204,,,,,,,
2025,181,dyck,False,0.0,44,mismatched,190,,,,,,,
2025,182,dyck,False,0.0,32,mismatched,164,,,,,,,
2025,183,dyck,False,0.0,22,mismatched,160,,,,,,,
2025,184,dyck,False,0.0,46,mismatched,156,,,,,,,
2025,185,dyck,False,0.0,18,mismatched,128,,,,,,,
2025,186,dyck,False,0.0,16,mismatched,204,,,,,,,
