seed,id,task,valid,score,repair_distance,error_type,error_position,length,max_depth,max_pairing_distance,vae_nll_per_token,vae_ppl,block_index,on_boundary
1234,21,dyck,True,1.0,0,,,64,8,51,0.0024230526760220528,1.0024259906406259,,
1234,22,dyck,True,1.0,0,,,64,8,57,0.0005344872479327023,1.0005346301116935,,
1234,23,dyck,True,1.0,0,,,64,8,59,0.2653447985649109,1.3038804743970636,,
1234,24,dyck,True,1.0,0,,,64,8,63,0.10308695584535599,1.1085878030745033,,
1234,25,dyck,True,1.0,0,,,64,8,55,0.28998345136642456,1.3364053721596667,,
1234,26,dyck,True,1.0,0,,,64,8,55,0.1126515343785286,1.1192418476808517,,
1234,27,dyck,False,0.0,1,unexpected_closing,77,64,8,63,0.7504040598869324,2.117855584238662,,
1234,28,dyck,True,1.0,0,,,64,8,63,0.0292728990316391,1.0297055617862183,,
1234,29,dyck,True,1.0,0,,,64,8,63,0.0016285015735775232,1.0016298283023606,,
1234,30,dyck,True,1.0,0,,,64,8,55,0.261656254529953,1.2990799128350636,,
1234,31,dyck,True,1.0,0,,,64,7,29,0.029221676290035248,1.0296528187951308,,
1234,32,dyck,False,0.0,1,unclosed,0,64,8,63,0.4521728456020355,1.57172359061116,,
1234,33,dyck,True,1.0,0,,,64,8,57,0.24355415999889374,1.275775411964479,,
1234,34,dyck,False,0.0,1,unexpected_closing,71,64,8,61,0.31321269273757935,1.367812423860038,,
1234,35,dyck,True,1.0,0,,,64,8,63,0.0006242144154384732,1.0006244092777998,,
1234,36,dyck,True,1.0,0,,,64,8,51,0.09602521359920502,1.100786818441733,,
1234,37,dyck,False,0.0,1,unclosed,22,64,8,41,0.2975776493549347,1.3465929333659272,,
1234,38,dyck,True,1.0,0,,,64,8,61,0.06579291820526123,1.0680055297629474,,
1234,39,dyck,True,1.0,0,,,64,8,59,0.12004115432500839,1.1275432539060732,,
1234,40,dyck,True,1.0,0,,,64,8,59,0.0856858342885971,1.0894640023010673,,
1234,41,dyck,True,1.0,0,,,64,8,33,0.1488577276468277,1.1605078692779263,,
1234,42,dyck,False,0.0,1,unexpected_closing,94,64,8,63,0.1417451649904251,1.1522829690772325,,
1234,43,dyck,False,0.0,1,unexpected_closing,74,64,8,43,0.138995960354805,1.1491194579593322,,
1234,44,dyck,True,1.0,0,,,64,8,45,0.0933367908000946,1.0978314125324327,,
1234,45,dyck,False,0.0,1,unclosed,0,64,6,63,0.8844401240348816,2.42162820044571,,
1234,46,dyck,False,0.0,1,unclosed,0,64,8,63,0.10209145396947861,1.107484750973282,,
1234,47,dyck,True,1.0,0,,,64,8,63,0.05698994919657707,1.058645170107529,,
1234,48,dyck,True,1.0,0,,,64,7,41,0.1397012174129486,1.1499301684137402,,
1234,49,dyck,True,1.0,0,,,64,8,63,0.11783312261104584,1.1250563492351642,,
1234,50,dyck,False,0.0,1,unexpected_closing,86,64,8,63,0.286843866109848,1.332216193139828,,
1234,51,dyck,False,0.0,1,unexpected_closing,123,64,8,63,0.09947367757558823,1.1045893948864283,,
1234,52,dyck,False,0.0,1,unexpected_closing,76,64,6,31,0.43332162499427795,1.5423722063877139,,
1234,53,dyck,True,1.0,0,,,64,8,61,0.07777155190706253,1.080875706469432,,
1234,54,dyck,True,1.0,0,,,64,8,63,0.000498028879519552,1.0004981529164925,,
1234,55,dyck,True,1.0,0,,,64,8,63,0.22917139530181885,1.2575575599972195,,
1234,56,dyck,True,1.0,0,,,64,8,51,0.06778167188167572,1.0701316431438392,,
1234,57,dyck,True,1.0,0,,,64,8,57,0.0023716858122497797,1.002374500483778,,
1234,58,dyck,True,1.0,0,,,64,6,43,0.008277910761535168,1.0083122673997864,,
1234,59,dyck,True,1.0,0,,,64,8,35,0.0028515206649899483,1.0028555901171643,,
1234,60,dyck,True,1.0,0,,,64,8,51,0.051381442695856094,1.052724370729981,,
1234,61,dyck,True,1.0,0,,,64,8,57,0.01368238776922226,1.0137764200091792,,
1234,62,dyck,False,0.0,1,unclosed,4,64,8,45,0.10631849616765976,1.112176043910805,,
1234,63,dyck,True,1.0,0,,,64,6,25,0.021089693531394005,1.02131365275763,,
1234,64,dyck,True,1.0,0,,,64,8,63,0.19055354595184326,1.2099191581759632,,
1234,65,dyck,True,1.0,0,,,64,8,47,0.04041337966918945,1.0412411131464718,,
1234,66,dyck,False,0.0,1,unclosed,16,64,8,47,0.20032092928886414,1.2217948049850522,,
1234,67,dyck,True,1.0,0,,,64,8,63,0.21331578493118286,1.2377754603731097,,
1234,68,dyck,False,0.0,1,unclosed,0,64,8,63,0.36084139347076416,1.4345359160712745,,
1234,69,dyck,True,1.0,0,,,64,8,39,0.035582803189754486,1.0362234471825231,,
1234,70,dyck,False,0.0,1,unexpected_closing,67,64,6,25,0.36758944392204285,1.4442489720450369,,
1234,71,dyck,True,1.0,0,,,64,8,61,0.07101693749427795,1.0735994097982222,,
1234,72,dyck,True,1.0,0,,,64,8,39,0.024496862664818764,1.0247993759630192,,
1234,73,dyck,True,1.0,0,,,64,6,17,0.000119803509733174,1.0001198106864602,,
1234,74,dyck,True,1.0,0,,,64,8,63,0.04194571077823639,1.0428378623579742,,
1234,75,dyck,False,0.0,1,unexpected_closing,86,64,8,63,0.4846889078617096,1.6236698193520842,,
1234,76,dyck,False,0.0,1,unexpected_closing,102,64,8,53,0.13873331248760223,1.1488176838164403,,
1234,77,dyck,True,1.0,0,,,64,8,63,0.018928905948996544,1.019109193440896,,
1234,78,dyck,False,0.0,1,unclosed,2,64,8,61,0.1586916446685791,1.171976505753614,,
1234,79,dyck,False,0.0,1,unexpected_closing,72,64,8,63,0.3571523129940033,1.4292535471628731,,
1234,80,dyck,True,1.0,0,,,64,5,31,0.004174097906798124,1.0041828215870745,,
1234,81,dyck,True,1.0,0,,,64,8,43,0.002166950376704335,1.002169299910473,,
1234,82,dyck,True,1.0,0,,,64,8,63,0.238103449344635,1.26884044674839,,
1234,83,dyck,True,1.0,0,,,64,7,31,0.13576294481754303,1.1454103359528829,,
1234,84,dyck,True,1.0,0,,,64,8,59,0.12814092636108398,1.1367131842625469,,
1234,85,dyck,False,0.0,1,unexpected_closing,87,64,8,45,0.15150955319404602,1.1635894177520767,,
1234,86,dyck,False,0.0,1,unclosed,20,64,8,39,0.22131645679473877,1.2477182170020344,,
1234,87,dyck,True,1.0,0,,,64,8,59,0.016981909051537514,1.0171269213680816,,
1234,88,dyck,True,1.0,0,,,64,8,59,0.08410624414682388,1.087744454151406,,
1234,89,dyck,True,1.0,0,,,64,8,63,0.1504870355129242,1.1624002350826235,,
1234,90,dyck,True,1.0,0,,,64,8,63,0.0019698638934642076,1.001971805349936,,
1234,91,dyck,True,1.0,0,,,64,8,63,0.021818678826093674,1.0220584468307465,,
1234,92,dyck,True,1.0,0,,,64,8,63,0.1150270402431488,1.121903773712619,,
1234,93,dyck,False,0.0,1,unexpected_closing,70,64,8,47,0.15374933183193207,1.1661985212896744,,
1234,94,dyck,True,1.0,0,,,64,8,35,0.06323715299367905,1.0652794434863215,,
1234,95,dyck,True,1.0,0,,,64,8,59,0.00012197931937407702,1.0001219867591538,,
1234,96,dyck,True,1.0,0,,,64,8,59,0.0020723287016153336,1.002074477458793,,
1234,97,dyck,False,0.0,1,unclosed,8,64,7,55,0.36370038986206055,1.438643117517924,,
1234,98,dyck,True,1.0,0,,,64,8,25,0.0619039461016655,1.0638601519052295,,
1234,99,dyck,True,1.0,0,,,64,8,63,0.002448220504447818,1.0024512198434485,,
1234,100,dyck,True,1.0,0,,,64,8,57,0.11520859599113464,1.1221074802829132,,
1234,101,dyck,False,0.0,1,unexpected_closing,102,64,8,63,0.13644354045391083,1.1461901625725783,,
1234,102,dyck,False,0.0,1,unclosed,2,64,8,61,0.21596172451972961,1.2410548761201543,,
1234,103,dyck,True,1.0,0,,,64,8,61,0.009093029424548149,1.0091344966087503,,
1234,104,dyck,True,1.0,0,,,64,6,29,0.00931607000529766,1.0093595996555522,,
1234,105,dyck,True,1.0,0,,,64,8,61,0.010850245133042336,1.0109093225174646,,
1234,106,dyck,False,0.0,1,unclosed,8,64,8,55,0.25588852167129517,1.2916087335307704,,
1234,107,dyck,False,0.0,1,unclosed,0,64,8,63,0.0846586599946022,1.0883455074266046,,
1234,108,dyck,True,1.0,0,,,64,8,61,0.12942026555538177,1.1381683566228922,,
1234,109,dyck,True,1.0,0,,,64,8,35,0.4651888310909271,1.5923148390483157,,
1234,110,dyck,True,1.0,0,,,64,8,43,0.07247405499219894,1.0751649105662897,,
1234,111,dyck,False,0.0,1,unexpected_closing,78,64,8,39,0.20717906951904297,1.2302028438897343,,
1234,112,dyck,False,0.0,1,unexpected_closing,107,64,8,55,0.08169269561767578,1.085122295750163,,
1234,113,dyck,False,0.0,1,unclosed,6,64,8,57,0.11502161622047424,1.1218976884976148,,
1234,114,dyck,False,0.0,1,unexpected_closing,79,64,7,31,0.4192429780960083,1.5208098333784814,,
1234,115,dyck,False,0.0,1,unclosed,2,64,8,61,0.5189705491065979,1.6802969758069117,,
1234,116,dyck,False,0.0,1,unexpected_closing,102,64,8,59,0.10477794706821442,1.110464001189468,,
1234,117,dyck,False,0.0,1,unexpected_closing,118,64,7,61,0.0966942235827446,1.1015235022099403,,
1234,118,dyck,True,1.0,0,,,64,8,63,0.004552724305540323,1.0045631037003713,,
1234,119,dyck,False,0.0,1,unexpected_closing,118,64,8,63,0.07407502084970474,1.0768875914880152,,
1234,120,dyck,True,1.0,0,,,64,8,59,0.008030865341424942,1.0080631992389253,,
1234,121,dyck,False,0.0,1,unclosed,2,64,8,61,0.1877049058675766,1.2064774384011068,,
1234,122,dyck,True,1.0,0,,,64,8,25,0.24552665650844574,1.2782943580009694,,
1234,123,dyck,False,0.0,1,unclosed,2,64,8,61,0.17937754094600677,1.196472376220512,,
1234,124,dyck,True,1.0,0,,,64,8,55,0.24094583094120026,1.2724521059083809,,
1234,125,dyck,True,1.0,0,,,64,8,63,0.12936212122440338,1.1381021805091571,,
1234,126,dyck,True,1.0,0,,,64,8,37,0.004725128412246704,1.004736309435156,,
1234,127,dyck,True,1.0,0,,,64,8,63,0.15317635238170624,1.1655305049001996,,
1234,128,dyck,True,1.0,0,,,64,8,63,0.004532774910330772,1.0045430634738985,,
1234,129,dyck,True,1.0,0,,,64,8,63,0.11830989271402359,1.1255928703550966,,
1234,130,dyck,True,1.0,0,,,64,8,59,0.11402187496423721,1.1207766415649534,,
1234,131,dyck,True,1.0,0,,,64,8,61,0.15399549901485443,1.1664856364321015,,
1234,132,dyck,True,1.0,0,,,64,8,49,0.0023257751017808914,1.002328481814688,,
1234,133,dyck,True,1.0,0,,,64,8,63,0.055329062044620514,1.056888339298734,,
1234,134,dyck,True,1.0,0,,,64,8,41,0.016420042142271996,1.0165555919290252,,
1234,135,dyck,True,1.0,0,,,64,8,63,0.24097785353660583,1.2724928537797642,,
1234,136,dyck,True,1.0,0,,,64,8,59,0.08944666385650635,1.09356900500349,,
1234,137,dyck,False,0.0,1,unexpected_closing,74,64,8,63,0.6365202069282532,1.8898929871788432,,
1234,138,dyck,True,1.0,0,,,64,8,53,0.039855919778347015,1.0406608247479778,,
1234,139,dyck,True,1.0,0,,,64,8,63,0.05225927382707596,1.0536488906820305,,
1234,140,dyck,True,1.0,0,,,64,8,63,0.010641660541296005,1.0106984843986906,,
1234,141,dyck,True,1.0,0,,,64,8,63,0.2004067599773407,1.2218996769748944,,
1234,142,dyck,True,1.0,0,,,64,8,55,0.19047114253044128,1.2098194608054684,,
1234,143,dyck,False,0.0,1,unclosed,6,64,8,57,0.7434554100036621,2.103190358049194,,
1234,144,dyck,True,1.0,0,,,64,8,41,0.10789712518453598,1.1139331438251512,,
1234,145,dyck,False,0.0,1,unexpected_closing,73,64,8,63,0.16020430624485016,1.1737506510846045,,
1234,146,dyck,True,1.0,0,,,64,8,59,0.22319647669792175,1.250066158480356,,
1234,147,dyck,False,0.0,1,unclosed,6,64,8,57,0.20664887130260468,1.229550765416744,,
1234,148,dyck,True,1.0,0,,,64,8,63,0.00363827939145267,1.0036449059639214,,
1234,149,dyck,True,1.0,0,,,64,8,63,0.17075669765472412,1.1862021081547505,,
1234,150,dyck,True,1.0,0,,,64,8,59,0.03763745725154877,1.0383547166581646,,
1234,151,dyck,True,1.0,0,,,64,8,57,0.1799732893705368,1.197185385119515,,
1234,152,dyck,False,0.0,1,unexpected_closing,72,64,8,61,0.40220004320144653,1.495110389431728,,
1234,153,dyck,True,1.0,0,,,64,8,39,0.12896880507469177,1.137654634560835,,
1234,154,dyck,True,1.0,0,,,64,8,47,0.0005436096107587218,1.0005437573932405,,
1234,155,dyck,True,1.0,0,,,64,8,63,0.023743391036987305,1.0240275095352556,,
1234,156,dyck,True,1.0,0,,,64,7,29,0.11384965479373932,1.1205836378406973,,
1234,157,dyck,True,1.0,0,,,64,8,59,0.025964630767703056,1.0263046482239795,,
1234,158,dyck,True,1.0,0,,,64,8,57,0.0022978445049375296,1.0023004865729215,,
1234,159,dyck,True,1.0,0,,,64,8,57,0.012308146804571152,1.012384203763208,,
1234,160,dyck,False,0.0,1,unclosed,58,64,8,29,0.7892490029335022,2.2017423032020105,,
1234,161,dyck,False,0.0,1,unclosed,0,64,8,63,0.33044007420539856,1.3915803923685433,,
1234,162,dyck,True,1.0,0,,,64,8,63,0.14018139243125916,1.1504824687432125,,
1234,163,dyck,True,1.0,0,,,64,5,29,0.0023474879562854767,1.002350245463454,,
1234,164,dyck,True,1.0,0,,,64,8,57,0.009108686819672585,1.0091502971499948,,
1234,165,dyck,True,1.0,0,,,64,8,33,0.19278623163700104,1.2126235452603644,,
1234,166,dyck,True,1.0,0,,,64,8,63,0.13432346284389496,1.143762724559801,,
1234,167,dyck,True,1.0,0,,,64,8,63,0.01759575493633747,1.0177514722124543,,
1234,168,dyck,True,1.0,0,,,64,8,63,0.04038156941533089,1.041207991529141,,
1234,169,dyck,True,1.0,0,,,64,8,49,0.00458303140476346,1.0045935495553915,,
1234,170,dyck,False,0.0,1,unclosed,2,64,8,61,0.1358439326286316,1.1455031039852792,,
1234,171,dyck,True,1.0,0,,,64,8,51,0.12877169251441956,1.1374304106425124,,
1234,172,dyck,True,1.0,0,,,64,8,61,0.00654708594083786,1.0065685649573997,,
1234,173,dyck,True,1.0,0,,,64,7,29,0.000611771596595645,1.0006119587670055,,
1234,174,dyck,True,1.0,0,,,64,8,63,0.31728848814964294,1.3733987240367358,,
1234,175,dyck,True,1.0,0,,,64,7,33,0.08183430135250092,1.0852759661702773,,
1234,176,dyck,True,1.0,0,,,64,8,53,0.0004986809217371047,1.0004988052837394,,
1234,177,dyck,True,1.0,0,,,64,8,63,0.007606864906847477,1.0076358706045319,,
1234,178,dyck,True,1.0,0,,,64,8,63,0.011536506935954094,1.0116033090727117,,
1234,179,dyck,False,0.0,1,unclosed,0,64,8,63,0.15643352270126343,1.1693330256343415,,
1234,180,dyck,True,1.0,0,,,64,8,33,0.0006134712020866573,1.00061365941403,,
1234,181,dyck,True,1.0,0,,,64,8,47,0.009099735878407955,1.0091412643453839,,
1234,182,dyck,True,1.0,0,,,64,8,63,0.0006000231951475143,1.0006002032450745,,
1234,183,dyck,True,1.0,0,,,64,8,45,0.08507826924324036,1.08880228309418,,
1234,184,dyck,True,1.0,0,,,64,8,63,0.17095866799354553,1.1864417099918627,,
1234,185,dyck,False,0.0,1,unexpected_closing,72,64,8,53,0.3835417330265045,1.4674727932518306,,
1234,186,dyck,False,0.0,1,unexpected_closing,110,64,8,61,0.14321400225162506,1.1539767288618794,,
1234,187,dyck,False,0.0,1,unclosed,26,64,8,37,0.644436240196228,1.9049128132266728,,
1234,188,dyck,True,1.0,0,,,64,8,63,0.07802223414182663,1.0811466967718404,,
1234,189,dyck,True,1.0,0,,,64,8,35,0.003591330023482442,1.0035977865760413,,
1234,190,dyck,True,1.0,0,,,64,6,47,0.05450707674026489,1.0560199495661797,,
1234,191,dyck,False,0.0,1,unexpected_closing,52,64,8,35,0.12605226039886475,1.1343414478705385,,
1234,192,dyck,True,1.0,0,,,64,8,57,0.5382774472236633,1.7130534941965696,,
1234,193,dyck,True,1.0,0,,,64,8,53,0.12597189843654633,1.1342502936285646,,
1234,194,dyck,False,0.0,1,unexpected_closing,99,64,8,61,0.1191391870379448,1.1265267052920158,,
1234,195,dyck,True,1.0,0,,,64,8,63,0.19128501415252686,1.2108044993255407,,
1234,196,dyck,False,0.0,1,unexpected_closing,68,64,8,63,0.5009581446647644,1.6503017412281238,,
1234,197,dyck,True,1.0,0,,,64,8,57,0.013318650424480438,1.0134077387216442,,
1234,198,dyck,True,1.0,0,,,64,8,63,0.21772129833698273,1.2432405261282977,,
1234,199,dyck,False,0.0,1,unclosed,58,64,8,51,0.2126578837633133,1.2369613942690534,,
1234,200,dyck,True,1.0,0,,,64,8,47,0.002066624816507101,1.0020687617574047,,
1234,201,dyck,False,0.0,1,unexpected_closing,100,64,8,63,0.14581681787967682,1.1569842298135116,,
1234,202,dyck,True,1.0,0,,,64,6,23,0.00011203344911336899,1.0001120397250947,,
1234,203,dyck,False,0.0,1,unclosed,6,64,8,57,0.6839569211006165,1.981703683804551,,
1234,204,dyck,True,1.0,0,,,64,8,63,0.002330831717699766,1.0023335502176596,,
1234,205,dyck,True,1.0,0,,,64,8,61,0.00019848335068672895,1.0001985030498102,,
1234,206,dyck,True,1.0,0,,,64,8,45,0.07064370065927505,1.073198777722423,,
1234,207,dyck,True,1.0,0,,,64,8,37,0.18107184767723083,1.198501285733427,,
1234,208,dyck,True,1.0,0,,,64,8,53,0.1100502535700798,1.1163341688266735,,
1234,209,dyck,True,1.0,0,,,64,8,61,0.09173616766929626,1.0960756037487567,,
1234,210,dyck,True,1.0,0,,,64,8,41,0.1361735314130783,1.1458807226438394,,
1234,211,dyck,True,1.0,0,,,64,8,51,0.15083067119121552,1.1627997459150088,,
1234,212,dyck,True,1.0,0,,,64,8,53,0.04319861903786659,1.0441452613836693,,
1234,213,dyck,True,1.0,0,,,64,8,63,0.10499779134988785,1.1107081571873,,
1234,214,dyck,True,1.0,0,,,64,8,59,0.11738166213035583,1.124548545390244,,
1234,215,dyck,True,1.0,0,,,64,8,55,0.179691880941391,1.1968485344594229,,
1234,216,dyck,False,0.0,1,unexpected_closing,64,64,8,57,0.4942261874675751,1.6392292919871325,,
1234,217,dyck,True,1.0,0,,,64,8,53,0.13563036918640137,1.1452584925202696,,
1234,218,dyck,True,1.0,0,,,64,8,63,0.012121899053454399,1.0121956670398065,,
1234,219,dyck,True,1.0,0,,,64,8,63,0.14568819105625153,1.156835420177938,,
1234,220,dyck,False,0.0,1,unclosed,0,64,8,63,0.581000030040741,1.7878254162053857,,
1234,221,dyck,True,1.0,0,,,64,8,63,0.010873405262827873,1.0109327355796993,,
1234,222,dyck,True,1.0,0,,,64,8,41,0.006285566370934248,1.006305361997076,,
1234,223,dyck,True,1.0,0,,,64,8,49,0.22496017813682556,1.2522728473609515,,
1234,224,dyck,False,0.0,1,unexpected_closing,77,64,8,57,0.29186731576919556,1.3389253515724338,,
1234,225,dyck,False,0.0,1,unexpected_closing,112,64,8,57,0.10797461867332458,1.114019469735548,,
1234,226,dyck,False,0.0,1,unexpected_closing,112,64,8,59,0.15215276181697845,1.1643380892492976,,
1234,227,dyck,False,0.0,1,unexpected_closing,86,64,8,61,0.1464458405971527,1.1577122281175574,,
1234,228,dyck,True,1.0,0,,,64,8,61,0.02891412191092968,1.0293361932540337,,
1234,229,dyck,False,0.0,1,unexpected_closing,74,64,8,57,0.2182544767856598,1.2439035719285094,,
1234,230,dyck,True,1.0,0,,,64,8,53,0.05899965390563011,1.060774873611884,,
1234,231,dyck,True,1.0,0,,,64,8,47,0.050514400005340576,1.0518120093445038,,
1234,232,dyck,True,1.0,0,,,64,8,37,0.01630692556500435,1.016440609143216,,
1234,233,dyck,True,1.0,0,,,64,7,31,0.09224040806293488,1.0966284287092731,,
1234,234,dyck,True,1.0,0,,,64,8,61,0.1014871820807457,1.1068157312263387,,
1234,235,dyck,True,1.0,0,,,64,8,61,0.011615761555731297,1.0116834864855109,,
1234,236,dyck,False,0.0,1,unexpected_closing,94,64,8,59,0.18642698228359222,1.204936637151845,,
1234,237,dyck,True,1.0,0,,,64,8,53,0.11763931065797806,1.1248383209957296,,
1234,238,dyck,False,0.0,1,unclosed,0,64,8,63,0.7363714575767517,2.088344104768992,,
1234,239,dyck,True,1.0,0,,,64,8,55,0.08934446424245834,1.0934572483840828,,
1234,240,dyck,True,1.0,0,,,64,5,33,0.02596300281584263,1.026302977450778,,
1234,241,dyck,True,1.0,0,,,64,8,53,0.12732112407684326,1.1357816860719039,,
1234,242,dyck,False,0.0,1,unclosed,2,64,8,59,0.16718971729278564,1.1819784857968931,,
1234,243,dyck,True,1.0,0,,,64,8,51,0.14227436482906342,1.152892918416845,,
1234,244,dyck,True,1.0,0,,,64,8,47,0.004230902995914221,1.004239865901932,,
1234,245,dyck,False,0.0,1,unclosed,6,64,8,57,0.17644043266773224,1.1929633629980525,,
1234,246,dyck,True,1.0,0,,,64,8,63,0.009764964692294598,1.0098127975285556,,
1234,247,dyck,True,1.0,0,,,64,8,63,0.004742826335132122,1.0047540913382313,,
1234,248,dyck,False,0.0,1,unclosed,4,64,8,59,1.1936241388320923,3.299015659023216,,
1234,249,dyck,True,1.0,0,,,64,8,53,0.07571911811828613,1.0786595556773484,,
1234,250,dyck,True,1.0,0,,,64,8,53,0.00011840026127174497,1.0001184072708593,,
1234,251,dyck,True,1.0,0,,,64,8,63,0.023741526529192924,1.0240256002297623,,
1234,252,dyck,False,0.0,1,unexpected_closing,100,64,8,39,0.25861409306526184,1.2951339072210646,,
1234,253,dyck,True,1.0,0,,,64,7,51,0.046842943876981735,1.0479574080265994,,
1234,254,dyck,False,0.0,1,unexpected_closing,70,64,8,63,0.24165645241737366,1.2733566590616245,,
1234,255,dyck,False,0.0,1,unexpected_closing,78,64,8,53,0.3854668140411377,1.4703005181921283,,
2025,0,dyck,False,0.0,1,unclosed,4,64,8,59,0.11336153745651245,1.1200367950118446,,
2025,1,dyck,True,1.0,0,,,64,8,61,0.028090598061680794,1.0284888592977424,,
2025,2,dyck,True,1.0,0,,,64,8,41,0.0518118254840374,1.0531775426915533,,
2025,3,dyck,True,1.0,0,,,64,8,63,0.12208631634712219,1.1298516222362749,,
2025,4,dyck,True,1.0,0,,,64,8,57,0.005269133485853672,1.0052830397836843,,
2025,5,dyck,True,1.0,0,,,64,8,63,0.0402974896132946,1.0411204506475962,,
2025,6,dyck,True,1.0,0,,,64,8,63,0.2569967806339264,1.2930409639804417,,
2025,7,dyck,True,1.0,0,,,64,8,63,0.20893588662147522,1.232365984850497,,
2025,8,dyck,True,1.0,0,,,64,8,63,0.37491512298583984,1.454867924532109,,
2025,9,dyck,False,0.0,1,unclosed,10,64,8,53,0.8691566586494446,2.3848987214777453,,
2025,10,dyck,False,0.0,1,unclosed,4,64,8,39,0.19916418194770813,1.220382314197929,,
2025,11,dyck,True,1.0,0,,,64,8,61,0.002419304335489869,1.0024222332136967,,
2025,12,dyck,True,1.0,0,,,64,8,51,0.07596898823976517,1.0789291141474613,,
2025,13,dyck,True,1.0,0,,,64,8,63,0.1983942836523056,1.219443105528458,,
2025,14,dyck,False,0.0,1,unexpected_closing,97,64,8,61,0.11115918308496475,1.1175727913805835,,
2025,15,dyck,True,1.0,0,,,64,8,63,0.18633557856082916,1.2048265064907686,,
2025,16,dyck,False,0.0,1,unexpected_closing,82,64,8,61,0.19724124670028687,1.218037852876706,,
2025,17,dyck,True,1.0,0,,,64,8,63,0.0018538187723606825,1.0018555381566925,,
2025,18,dyck,True,1.0,0,,,64,8,63,0.1158393919467926,1.1228155244355054,,
2025,19,dyck,True,1.0,0,,,64,8,57,0.05271221697330475,1.0541262418238995,,
2025,20,dyck,True,1.0,0,,,64,6,29,0.00010522850789129734,1.0001052340446048,,
2025,21,dyck,True,1.0,0,,,64,8,43,0.1438252180814743,1.1546822733038382,,
2025,22,dyck,True,1.0,0,,,64,8,35,0.06298981606960297,1.0650159931273318,,
2025,23,dyck,True,1.0,0,,,64,8,55,0.09355656057596207,1.0980727092097924,,
2025,24,dyck,False,0.0,1,unclosed,2,64,8,51,0.1926448494195938,1.2124521139736086,,
2025,25,dyck,True,1.0,0,,,64,8,31,0.05754968151450157,1.0592378938903062,,
2025,26,dyck,False,0.0,1,unclosed,0,64,8,63,1.2446651458740234,3.4717720674736654,,
2025,27,dyck,True,1.0,0,,,64,8,49,0.033199507743120193,1.0337567611475398,,
2025,28,dyck,True,1.0,0,,,64,8,47,0.00020751978445332497,1.0002075413181732,,
2025,29,dyck,True,1.0,0,,,64,8,63,0.028005043044686317,1.0284008706798942,,
2025,30,dyck,True,1.0,0,,,64,8,63,0.10144557058811188,1.1067696759299133,,
2025,31,dyck,True,1.0,0,,,64,8,57,0.054941654205322266,1.0564789717720413,,
2025,32,dyck,True,1.0,0,,,64,8,63,0.0036447010934352875,1.0036513510930982,,
2025,33,dyck,True,1.0,0,,,64,8,63,0.13976697623729706,1.1500057889560296,,
2025,34,dyck,True,1.0,0,,,64,8,63,0.09267496317625046,1.097105077758016,,
2025,35,dyck,True,1.0,0,,,64,7,31,0.2776370346546173,1.3200069934528917,,
2025,36,dyck,False,0.0,1,unclosed,0,64,8,31,0.1365790069103241,1.1463454434097127,,
2025,37,dyck,True,1.0,0,,,64,8,63,0.11516878753900528,1.1220628118100977,,
2025,38,dyck,False,0.0,1,unclosed,0,64,8,63,0.35092389583587646,1.4203792250251246,,
2025,39,dyck,True,1.0,0,,,64,8,63,0.010115924291312695,1.0101672632209897,,
